client_id,rm_id,desk,first_name,age,city_tier,segment,wealth_source,risk_profile,preferred_language,relationship_tenure_years,days_since_last_contact,total_aum_inr,alloc_direct_equity_pct,alloc_equity_mf_pct,alloc_debt_mf_bonds_pct,alloc_pms_pct,alloc_aif_pct,alloc_unlisted_pct,alloc_gold_pct,top_sector_exposure,debt_duration_bucket,unlisted_holding_tag,intl_equity_exposure_pct,existing_thematic_exposure_pct,sip_active,sip_monthly_inr,avg_lumpsum_ticket_inr,days_since_last_lumpsum,ledger_balance_inr
C-0586,RM-07,HNI,Vidya,64,Tier 1,HNI,Inherited,Aggressive,Marathi,15,32,45800000,35.9,18.6,23.4,21.1,0.0,0.0,1.0,Pharma,Short,No holding,0.0,0.0,False,0,4000000,354,200000
C-0587,RM-07,HNI,Pooja,42,Tier 1,HNI,Business Owner,Aggressive,Hindi,11,103,27400000,25.5,38.5,34.3,0.0,0.0,0.0,1.7,FMCG,Short,No holding,0.0,0.0,False,0,1300000,290,200000
C-0588,RM-07,HNI,Varun,34,Tier 1,HNI,Business Owner,Moderate,Gujarati,1,64,34300000,18.0,44.0,32.5,0.0,0.0,0.0,5.5,FMCG,Medium,No holding,0.0,0.0,True,30000,1700000,209,400000
C-0589,RM-07,HNI,Arjun,47,Tier 1,HNI,Professional,Aggressive,English,17,362,23300000,35.2,23.9,13.4,27.0,0.0,0.0,0.5,Diversified,Short,No holding,0.0,12.9,True,55000,2000000,406,100000
C-0590,RM-07,HNI,Devika,46,Tier 2,HNI,Salaried CXO,Moderate,English,3,11,36000000,22.7,34.3,24.9,17.4,0.0,0.0,0.7,IT,Short,No holding,7.9,0.0,False,0,2900000,257,100000
C-0591,RM-07,HNI,Varun,61,Tier 1,HNI,Salaried CXO,Aggressive,Hindi,12,329,24200000,29.9,34.3,28.0,0.0,0.0,4.7,3.1,IT,Medium,Unlisted Co. C,0.0,0.0,True,55000,1200000,205,300000
C-0592,RM-07,HNI,Ishaan,38,Tier 1,HNI,Salaried CXO,Conservative,English,1,56,68300000,13.5,18.5,39.2,18.2,0.0,0.5,10.1,Diversified,Short,Unlisted Co. A,0.0,0.0,False,0,3700000,389,300000
C-0593,RM-07,HNI,Prakash,47,Tier 1,HNI,Promoter,Aggressive,Gujarati,11,61,58600000,25.8,37.5,23.0,8.8,0.0,0.0,4.9,IT,Short,No holding,0.0,15.4,False,0,4700000,191,100000
C-0594,RM-07,HNI,Rahul,52,Tier 1,HNI,Salaried CXO,Conservative,Gujarati,10,212,48900000,6.6,31.5,52.2,0.0,0.0,0.0,9.7,BFSI,Medium,No holding,0.0,0.0,False,0,1700000,178,300000
C-0595,RM-07,HNI,Vikram,49,Tier 1,HNI,Promoter,Moderate,English,17,33,38100000,23.9,31.4,25.0,16.5,0.0,0.0,3.2,FMCG,Short,No holding,0.0,0.0,False,0,1800000,166,100000
C-0596,RM-07,HNI,Lakshmi,46,Tier 1,HNI,Salaried CXO,Aggressive,English,11,31,14700000,26.6,42.4,30.5,0.0,0.0,0.0,0.5,Diversified,Medium,No holding,0.0,0.0,True,25000,900000,96,0
C-0597,RM-07,HNI,Shreya,51,Tier 1,HNI,Salaried CXO,Moderate,Gujarati,9,310,35000000,15.7,34.6,21.3,16.0,0.0,0.0,12.4,Auto,Long,No holding,3.7,0.0,False,0,2800000,120,100000
C-0598,RM-07,HNI,Shalini,58,Tier 2,HNI,Business Owner,Conservative,Marathi,10,24,29600000,11.8,34.0,47.7,0.0,0.0,0.0,6.5,Auto,Medium,No holding,0.0,0.0,False,0,1900000,42,400000
C-0599,RM-07,HNI,Rupal,62,Tier 2,HNI,Salaried CXO,Conservative,English,12,239,51600000,8.7,16.8,46.7,13.4,0.0,0.0,14.4,Pharma,Medium,No holding,0.0,0.0,False,0,3100000,307,500000
C-0600,RM-07,HNI,Pooja,48,Tier 1,HNI,Business Owner,Conservative,Gujarati,8,48,63300000,11.1,35.1,34.5,9.8,0.0,0.0,9.5,Diversified,Long,No holding,0.0,0.0,False,0,5600000,249,0
C-0601,RM-07,HNI,Ananya,41,Tier 1,HNI,Business Owner,Moderate,English,13,35,53800000,10.2,36.3,28.9,16.7,0.0,0.0,7.9,Diversified,Medium,No holding,0.0,4.0,True,65000,2000000,392,400000
C-0602,RM-07,HNI,Jaya,62,Tier 1,HNI,Salaried CXO,Moderate,Marathi,10,268,90100000,18.7,29.2,35.8,14.8,0.0,0.0,1.5,FMCG,Long,No holding,0.0,5.9,False,0,6900000,258,500000
C-0603,RM-07,HNI,Prakash,38,Tier 1,HNI,Professional,Moderate,Hindi,18,157,32900000,20.7,34.7,33.0,0.0,0.0,0.0,11.6,Diversified,Medium,No holding,0.0,0.0,False,0,1200000,38,0
C-0604,RM-07,HNI,Mohit,64,Tier 2,HNI,Salaried CXO,Aggressive,English,4,8,32200000,17.8,54.3,27.9,0.0,0.0,0.0,0.0,Diversified,Medium,No holding,0.0,0.0,False,0,2400000,262,0
C-0605,RM-07,HNI,Devika,60,Tier 1,HNI,Salaried CXO,Conservative,Hindi,14,272,79600000,14.4,25.7,41.3,0.0,0.0,0.0,18.6,FMCG,Long,No holding,0.0,0.0,False,0,5000000,77,100000
C-0606,RM-07,HNI,Rupal,61,Tier 2,HNI,Salaried CXO,Aggressive,Hindi,15,387,49300000,17.0,23.5,16.2,20.6,22.5,0.0,0.2,Pharma,Short,No holding,0.0,0.0,False,0,2300000,20,200000
C-0607,RM-07,HNI,Nikhil,54,Tier 1,HNI,Salaried CXO,Moderate,Hindi,13,224,39300000,24.7,28.0,29.8,15.3,0.0,0.0,2.2,Pharma,Long,No holding,0.0,0.0,False,0,2500000,279,200000
C-0608,RM-07,HNI,Siddharth,32,Tier 2,UHNI,Professional,Moderate,English,18,152,124200000,20.4,27.6,16.6,12.3,13.2,8.8,1.1,Diversified,Medium,Unlisted Co. B,0.0,0.0,False,0,10300000,16,0
C-0609,RM-07,HNI,Prakash,39,Tier 2,HNI,Inherited,Moderate,Hindi,8,337,61800000,19.9,37.4,25.8,15.3,0.0,0.0,1.6,IT,Medium,No holding,0.0,16.1,True,90000,3600000,174,200000
C-0610,RM-07,HNI,Manish,51,Tier 2,HNI,Inherited,Aggressive,Gujarati,10,135,40500000,19.4,39.2,27.5,12.4,0.0,0.0,1.5,Auto,Medium,No holding,0.0,0.0,False,0,1200000,376,100000
C-0611,RM-07,HNI,Bhavna,42,Tier 2,HNI,Business Owner,Conservative,English,3,245,30900000,5.3,26.7,50.8,0.0,0.0,0.0,17.2,BFSI,Short,No holding,0.0,0.0,False,0,1000000,111,0
C-0612,RM-07,HNI,Bhavna,45,Tier 1,HNI,Salaried CXO,Moderate,English,7,190,93300000,22.1,34.3,21.3,20.8,0.0,0.0,1.5,Diversified,Short,No holding,0.0,8.5,False,0,6300000,293,600000
C-0613,RM-07,HNI,Parth,54,Tier 1,HNI,Inherited,Aggressive,Marathi,3,290,50400000,17.9,35.6,28.1,15.9,0.0,0.0,2.5,Diversified,Long,No holding,7.9,0.0,False,0,3600000,161,0
C-0614,RM-07,HNI,Lakshmi,46,Tier 1,HNI,Inherited,Moderate,Hindi,15,207,45600000,19.8,25.2,28.4,21.8,0.0,0.0,4.8,Infra,Medium,No holding,0.0,16.0,True,80000,2500000,52,300000
C-0615,RM-07,HNI,Sanjay,37,Tier 2,HNI,Salaried CXO,Conservative,English,15,193,65300000,9.7,16.1,49.1,8.2,0.0,0.0,16.9,Diversified,Long,No holding,0.0,16.2,False,0,2900000,86,300000
C-0616,RM-07,HNI,Rakesh,56,Tier 2,HNI,Salaried CXO,Moderate,Gujarati,4,168,73000000,22.0,19.7,23.3,14.2,15.4,0.0,5.4,Auto,Short,No holding,0.0,0.0,True,55000,5300000,35,300000
C-0617,RM-07,HNI,Kabir,53,Tier 1,HNI,Professional,Aggressive,English,15,119,60900000,30.9,15.1,11.2,25.6,16.8,0.0,0.4,Diversified,Short,No holding,0.0,0.0,True,30000,2900000,67,200000
C-0618,RM-07,HNI,Shreya,46,Tier 2,HNI,Promoter,Conservative,Gujarati,6,195,73200000,19.4,25.4,51.0,0.0,0.0,0.0,4.2,Diversified,Short,No holding,0.0,7.2,False,0,2500000,72,800000
C-0619,RM-07,HNI,Priya,54,Tier 1,HNI,Salaried CXO,Moderate,English,14,25,57700000,20.6,15.5,32.0,24.7,0.0,0.0,7.2,FMCG,Short,No holding,0.0,0.0,True,90000,3100000,371,100000
C-0620,RM-07,HNI,Uday,49,Tier 1,HNI,Business Owner,Aggressive,English,17,136,61100000,35.2,25.2,11.3,25.6,0.0,0.0,2.7,FMCG,Medium,No holding,0.0,12.0,False,0,3800000,339,0
C-0621,RM-07,HNI,Vikram,60,Tier 1,HNI,Inherited,Moderate,Marathi,15,31,30100000,12.8,35.1,20.5,26.4,0.0,0.0,5.2,Infra,Long,No holding,3.2,0.0,False,0,2600000,151,0
C-0622,RM-07,HNI,Vinod,49,Tier 1,UHNI,Professional,Conservative,Gujarati,4,129,121800000,7.5,31.5,48.8,4.7,0.0,0.0,7.5,FMCG,Long,No holding,0.0,0.0,False,0,8000000,305,0
C-0623,RM-07,HNI,Chirag,60,Tier 1,HNI,Business Owner,Moderate,English,4,141,22800000,22.8,46.1,27.2,0.0,0.0,0.0,3.9,Diversified,Medium,No holding,0.0,0.0,True,45000,1000000,89,200000
C-0624,RM-07,HNI,Pooja,32,Tier 2,HNI,Salaried CXO,Moderate,Marathi,3,11,53300000,14.6,28.4,35.6,12.6,0.0,0.9,7.9,BFSI,Short,Unlisted Co. C,0.0,0.0,True,100000,4300000,270,200000
C-0625,RM-07,HNI,Aditi,52,Tier 1,HNI,Salaried CXO,Moderate,Marathi,16,119,21600000,17.2,38.0,43.7,0.0,0.0,0.0,1.1,Diversified,Medium,No holding,7.5,0.0,False,0,1000000,89,300000
C-0626,RM-07,HNI,Uday,44,Tier 1,HNI,Professional,Moderate,Gujarati,10,269,42600000,17.4,46.1,31.7,0.0,0.0,0.0,4.8,BFSI,Medium,No holding,0.0,0.0,False,0,3700000,270,200000
C-0627,RM-07,HNI,Rupal,40,Tier 1,HNI,Professional,Moderate,English,3,387,32900000,14.8,42.6,15.6,16.8,0.0,0.0,10.2,Pharma,Medium,No holding,0.0,7.4,False,0,1600000,153,200000
C-0628,RM-07,HNI,Jaya,58,Tier 1,HNI,Business Owner,Aggressive,English,11,247,48500000,23.9,34.6,21.9,16.7,0.0,1.8,1.1,Auto,Medium,Unlisted Co. B,0.0,9.9,False,0,4100000,361,200000
C-0629,RM-07,HNI,Rajesh,56,Tier 1,HNI,Business Owner,Aggressive,Gujarati,10,285,54300000,35.9,30.4,10.4,15.8,0.0,0.0,7.5,Diversified,Short,No holding,1.9,0.0,True,30000,4500000,351,400000
C-0630,RM-07,HNI,Prakash,32,Tier 2,HNI,Professional,Aggressive,Marathi,11,267,26600000,35.1,43.0,21.7,0.0,0.0,0.0,0.2,BFSI,Short,No holding,0.0,0.0,False,0,2200000,143,0
C-0631,RM-07,HNI,Prakash,54,Tier 1,HNI,Business Owner,Moderate,English,12,377,44300000,24.8,31.6,26.3,16.0,0.0,0.0,1.3,FMCG,Long,No holding,0.0,7.2,False,0,1400000,22,0
C-0632,RM-07,HNI,Pooja,53,Tier 2,HNI,Salaried CXO,Conservative,English,3,376,96900000,10.5,37.5,38.5,9.4,0.0,1.2,2.9,IT,Medium,Unlisted Co. B,0.0,0.0,True,95000,7800000,138,0
C-0633,RM-07,HNI,Yash,41,Tier 2,HNI,Salaried CXO,Moderate,English,7,46,21900000,16.9,34.7,47.0,0.0,0.0,0.0,1.4,Diversified,Long,No holding,0.0,0.0,False,0,1600000,122,100000
C-0634,RM-07,HNI,Shreya,40,Tier 2,HNI,Salaried CXO,Conservative,English,13,189,28100000,16.2,24.0,52.7,0.0,0.0,0.0,7.1,BFSI,Short,No holding,0.0,0.0,True,55000,1400000,181,0
C-0635,RM-07,HNI,Mohit,34,Tier 1,HNI,Professional,Moderate,Hindi,17,363,72200000,28.1,32.3,24.0,13.1,0.0,0.0,2.5,BFSI,Medium,No holding,0.0,0.0,True,95000,4300000,243,400000
C-0636,RM-07,HNI,Siddharth,45,Tier 1,HNI,Business Owner,Conservative,English,5,352,47000000,6.1,26.5,38.8,12.3,0.0,0.0,16.3,BFSI,Short,No holding,0.0,0.0,False,0,3200000,415,500000
C-0637,RM-07,HNI,Chirag,46,Tier 2,HNI,Professional,Moderate,Hindi,11,214,48900000,34.8,40.2,19.0,0.0,0.0,2.2,3.8,BFSI,Long,Unlisted Co. C,0.0,0.0,False,0,4200000,31,1300000
C-0638,RM-07,HNI,Kabir,55,Tier 1,HNI,Professional,Moderate,Hindi,18,178,79000000,29.5,30.2,20.0,13.3,0.0,0.0,7.0,IT,Short,No holding,0.0,0.0,False,0,6100000,235,400000
C-0639,RM-07,HNI,Bhavna,50,Tier 1,HNI,Salaried CXO,Moderate,English,11,24,29100000,14.2,28.2,26.9,27.4,0.0,0.0,3.3,BFSI,Medium,No holding,0.0,12.0,False,0,1600000,76,0
C-0640,RM-07,HNI,Uday,38,Tier 1,HNI,Inherited,Moderate,Marathi,5,191,33800000,17.9,29.1,27.2,22.8,0.0,0.0,3.0,IT,Short,No holding,0.0,0.0,False,0,2300000,231,0
C-0641,RM-08,Emerging,Aditi,54,Tier 1,HNI,Business Owner,Conservative,Gujarati,15,62,16700000,7.1,25.1,52.7,0.0,0.0,0.0,15.1,BFSI,Short,No holding,0.0,0.0,True,40000,600000,179,100000
C-0642,RM-08,Emerging,Rohan,63,Tier 1,HNI,Salaried CXO,Moderate,English,8,93,41300000,8.4,38.8,24.8,26.0,0.0,0.0,2.0,Diversified,Short,No holding,6.2,0.0,True,40000,2600000,84,100000
C-0643,RM-08,Emerging,Uday,61,Tier 1,HNI,Salaried CXO,Conservative,English,13,80,26200000,13.8,33.2,49.8,0.0,0.0,0.0,3.2,BFSI,Long,No holding,0.0,0.0,True,40000,1900000,64,0
C-0644,RM-08,Emerging,Shalini,65,Tier 2,HNI,Professional,Moderate,Gujarati,8,281,19900000,25.1,34.1,34.6,0.0,0.0,0.0,6.2,Infra,Medium,No holding,0.0,0.0,True,50000,1100000,301,0
C-0645,RM-08,Emerging,Pallavi,48,Tier 2,HNI,Professional,Conservative,English,16,273,43100000,8.8,23.8,55.0,0.0,0.0,0.0,12.4,IT,Short,No holding,0.0,17.3,True,80000,2800000,379,100000
C-0646,RM-08,Emerging,Kavita,45,Tier 1,HNI,Professional,Moderate,Hindi,4,152,38800000,23.6,32.0,21.9,17.4,0.0,0.0,5.1,Diversified,Short,No holding,0.0,0.0,False,0,3200000,367,400000
C-0647,RM-08,Emerging,Devika,52,Tier 2,HNI,Inherited,Conservative,Marathi,3,395,21600000,13.4,26.7,50.6,0.0,0.0,0.0,9.3,Pharma,Short,No holding,0.0,17.5,True,25000,900000,75,100000
C-0648,RM-08,Emerging,Bhavna,46,Tier 1,HNI,Salaried CXO,Conservative,English,18,158,82900000,13.5,26.6,44.8,0.0,0.0,0.0,15.1,Diversified,Long,No holding,0.0,0.0,True,90000,3200000,369,200000
C-0649,RM-08,Emerging,Shreya,32,Tier 1,HNI,Salaried CXO,Moderate,English,7,178,15700000,22.2,34.6,31.6,0.0,0.0,0.0,11.6,BFSI,Short,No holding,4.5,0.0,True,10000,500000,98,100000
C-0650,RM-08,Emerging,Shalini,55,Tier 2,HNI,Salaried CXO,Aggressive,Marathi,6,210,32900000,30.6,32.5,15.8,20.7,0.0,0.0,0.4,BFSI,Long,No holding,0.0,0.0,True,55000,2400000,195,0
C-0651,RM-08,Emerging,Lakshmi,46,Tier 1,HNI,Professional,Aggressive,Hindi,13,229,14500000,29.0,39.8,21.7,0.0,0.0,0.0,9.5,IT,Short,No holding,0.0,10.7,True,20000,1200000,7,100000
C-0652,RM-08,Emerging,Vikram,35,Tier 1,HNI,Salaried CXO,Moderate,English,7,77,29600000,15.9,50.0,29.1,0.0,0.0,0.0,5.0,Diversified,Long,No holding,3.5,0.0,False,0,2100000,112,100000
C-0653,RM-08,Emerging,Vinod,43,Tier 2,HNI,Business Owner,Aggressive,Gujarati,14,120,15700000,27.7,43.2,26.5,0.0,0.0,0.0,2.6,Pharma,Short,No holding,0.0,0.0,True,20000,1400000,137,100000
C-0654,RM-08,Emerging,Rajesh,46,Tier 1,HNI,Inherited,Moderate,English,8,275,23200000,25.7,40.2,27.1,0.0,0.0,0.0,7.0,Auto,Medium,No holding,0.0,0.0,False,0,1700000,401,0
C-0655,RM-08,Emerging,Jaya,48,Tier 1,HNI,Salaried CXO,Aggressive,Gujarati,15,338,67000000,27.9,37.7,10.5,21.8,0.0,0.0,2.1,Infra,Short,No holding,0.0,0.0,True,145000,3200000,120,200000
C-0656,RM-08,Emerging,Parth,48,Tier 1,HNI,Salaried CXO,Conservative,Hindi,2,169,30400000,8.9,35.0,47.8,0.0,0.0,0.0,8.3,FMCG,Short,No holding,0.0,0.0,True,40000,1400000,119,100000
C-0657,RM-08,Emerging,Sunil,60,Tier 1,HNI,Salaried CXO,Conservative,English,14,46,23400000,10.7,27.7,52.7,0.0,0.0,0.0,8.9,Diversified,Long,No holding,0.0,0.0,True,60000,1600000,118,0
C-0658,RM-08,Emerging,Parth,36,Tier 1,HNI,Business Owner,Conservative,Gujarati,6,340,11800000,6.9,38.3,47.2,0.0,0.0,0.0,7.6,Diversified,Medium,No holding,0.0,9.1,False,0,800000,109,0
C-0659,RM-08,Emerging,Pallavi,47,Tier 1,HNI,Business Owner,Moderate,English,8,233,20000000,19.6,48.4,27.5,0.0,0.0,0.0,4.5,Diversified,Short,No holding,3.2,18.2,True,25000,1200000,229,0
C-0660,RM-08,Emerging,Pooja,40,Tier 1,HNI,Salaried CXO,Conservative,Marathi,17,175,10300000,11.2,30.2,51.9,0.0,0.0,0.0,6.7,Pharma,Medium,No holding,0.0,8.7,False,0,600000,90,100000
C-0661,RM-08,Emerging,Swati,59,Tier 1,HNI,Salaried CXO,Conservative,Gujarati,9,234,29300000,5.0,36.4,47.3,0.0,0.0,0.0,11.3,Diversified,Short,No holding,0.0,0.0,True,65000,1600000,125,100000
C-0662,RM-08,Emerging,Mohit,43,Tier 1,HNI,Professional,Moderate,Marathi,2,329,28900000,18.3,37.7,39.0,0.0,0.0,0.0,5.0,FMCG,Long,No holding,0.0,0.0,False,0,1500000,226,200000
C-0663,RM-08,Emerging,Devika,45,Tier 2,HNI,Salaried CXO,Aggressive,English,9,1,16300000,31.8,39.5,27.7,0.0,0.0,0.0,1.0,IT,Medium,No holding,0.0,8.9,True,15000,1100000,318,100000
C-0664,RM-08,Emerging,Parth,57,Tier 1,HNI,Professional,Moderate,English,5,144,44900000,17.5,28.0,24.5,27.2,0.0,0.0,2.8,Pharma,Short,No holding,0.0,16.5,True,110000,3400000,49,100000
C-0665,RM-08,Emerging,Rakesh,60,Tier 2,HNI,Professional,Moderate,English,9,376,41600000,21.5,36.3,14.6,19.3,0.0,0.0,8.3,BFSI,Short,No holding,0.0,0.0,False,0,3300000,149,300000
C-0666,RM-08,Emerging,Vidya,61,Tier 2,HNI,Professional,Conservative,English,4,121,19500000,11.1,30.2,51.9,0.0,0.0,0.0,6.8,Pharma,Short,No holding,0.0,0.0,True,40000,900000,241,100000
C-0667,RM-08,Emerging,Bhavna,33,Tier 1,HNI,Inherited,Aggressive,English,12,389,24600000,19.1,47.8,32.0,0.0,0.0,0.0,1.1,BFSI,Long,No holding,0.0,0.0,True,50000,2000000,385,100000
C-0668,RM-08,Emerging,Vikram,52,Tier 1,HNI,Salaried CXO,Conservative,Hindi,5,113,13000000,5.4,23.3,64.0,0.0,0.0,0.0,7.3,IT,Short,No holding,0.0,0.0,False,0,600000,396,0
C-0669,RM-08,Emerging,Sneha,50,Tier 1,HNI,Business Owner,Conservative,English,9,187,15500000,11.5,39.0,41.6,0.0,0.0,0.0,7.9,Pharma,Short,No holding,0.0,0.0,False,0,700000,366,0
C-0670,RM-08,Emerging,Sanjay,48,Tier 2,HNI,Business Owner,Moderate,Marathi,18,28,10000000,19.7,34.3,31.8,0.0,0.0,13.6,0.6,Diversified,Long,Unlisted Co. A,7.2,0.0,False,0,800000,214,0
C-0671,RM-08,Emerging,Ishaan,49,Tier 1,HNI,Business Owner,Conservative,English,12,290,13800000,11.4,35.6,43.8,0.0,0.0,0.0,9.2,Auto,Short,No holding,0.0,0.0,True,15000,1200000,45,200000
C-0672,RM-08,Emerging,Gaurav,60,Tier 1,HNI,Professional,Moderate,English,13,96,17000000,33.9,30.6,28.3,0.0,0.0,0.0,7.2,Infra,Short,No holding,0.0,0.0,True,15000,1500000,405,0
C-0673,RM-08,Emerging,Naveen,57,Tier 1,HNI,Salaried CXO,Moderate,Hindi,14,339,10000000,24.5,32.2,39.6,0.0,0.0,0.0,3.7,Pharma,Medium,No holding,0.0,0.0,True,25000,400000,262,0
C-0674,RM-08,Emerging,Devika,56,Tier 2,HNI,Business Owner,Conservative,English,17,52,24700000,14.0,31.3,49.9,0.0,0.0,1.1,3.7,Diversified,Short,Unlisted Co. A,0.0,0.0,True,15000,1200000,380,200000
C-0675,RM-08,Emerging,Ramesh,50,Tier 1,HNI,Business Owner,Conservative,Hindi,16,47,31600000,7.8,33.8,45.7,0.0,0.0,0.0,12.7,Diversified,Long,No holding,0.0,0.0,True,20000,2400000,387,0
C-0676,RM-08,Emerging,Shreya,68,Tier 1,HNI,Professional,Conservative,Hindi,16,188,17900000,19.4,24.3,49.3,0.0,0.0,0.0,7.0,Diversified,Medium,No holding,0.0,0.0,True,20000,1400000,333,0
C-0677,RM-08,Emerging,Nikhil,44,Tier 1,HNI,Salaried CXO,Conservative,Hindi,7,34,10000000,12.3,36.0,41.4,0.0,0.0,0.0,10.3,Infra,Short,No holding,0.0,14.0,True,20000,600000,179,0
C-0678,RM-08,Emerging,Rupal,33,Tier 2,HNI,Business Owner,Aggressive,Hindi,12,132,15700000,25.9,45.6,26.4,0.0,0.0,0.0,2.1,Diversified,Medium,No holding,0.0,0.0,True,40000,500000,257,0
C-0679,RM-08,Emerging,Siddharth,46,Tier 1,HNI,Professional,Moderate,Gujarati,15,276,10000000,22.7,46.2,28.1,0.0,0.0,0.0,3.0,FMCG,Short,No holding,0.0,0.0,True,5000,600000,291,0
C-0680,RM-08,Emerging,Varun,49,Tier 1,HNI,Professional,Conservative,Marathi,11,202,12900000,13.3,30.8,43.0,0.0,0.0,0.0,12.9,FMCG,Medium,No holding,0.0,0.0,True,15000,400000,370,0
C-0681,RM-08,Emerging,Rupal,60,Tier 2,HNI,Salaried CXO,Conservative,English,3,224,40000000,16.3,23.2,39.8,13.9,0.0,0.0,6.8,Diversified,Medium,No holding,5.0,0.0,True,80000,1900000,98,200000
C-0682,RM-08,Emerging,Ishaan,43,Tier 1,HNI,Salaried CXO,Moderate,English,10,37,10000000,15.8,36.2,33.8,0.0,0.0,0.0,14.2,Pharma,Medium,No holding,7.0,0.0,True,20000,700000,235,100000
C-0683,RM-08,Emerging,Chirag,52,Tier 2,HNI,Professional,Moderate,Gujarati,4,272,11500000,21.5,35.6,35.2,0.0,0.0,0.0,7.7,Diversified,Medium,No holding,0.0,0.0,False,0,400000,252,0
C-0684,RM-08,Emerging,Vikram,35,Tier 1,HNI,Salaried CXO,Aggressive,English,13,37,28400000,19.9,47.5,31.3,0.0,0.0,0.0,1.3,BFSI,Long,No holding,0.0,0.0,True,35000,2100000,90,100000
C-0685,RM-08,Emerging,Siddharth,58,Tier 1,HNI,Promoter,Conservative,English,16,229,12200000,7.7,26.3,58.9,0.0,0.0,0.0,7.1,Diversified,Short,No holding,0.0,8.7,True,20000,800000,171,0
C-0686,RM-08,Emerging,Swati,49,Tier 1,HNI,Professional,Moderate,Hindi,13,316,11700000,24.1,50.7,19.5,0.0,0.0,0.0,5.7,Auto,Long,No holding,6.5,2.6,False,0,700000,388,0
C-0687,RM-08,Emerging,Naveen,45,Tier 1,HNI,Professional,Conservative,English,10,290,55000000,12.3,23.6,56.2,0.0,0.0,0.0,7.9,Auto,Short,No holding,6.7,0.0,True,110000,2900000,11,100000
C-0688,RM-08,Emerging,Deepak,67,Tier 2,HNI,Professional,Moderate,English,11,141,22200000,18.0,42.8,35.0,0.0,0.0,0.0,4.2,Diversified,Long,No holding,3.7,0.0,True,25000,1900000,213,300000
C-0689,RM-08,Emerging,Rahul,58,Tier 1,HNI,Promoter,Moderate,Gujarati,10,62,30100000,23.6,30.6,32.5,0.0,0.0,0.0,13.3,Diversified,Medium,No holding,0.0,0.0,False,0,1900000,257,0
C-0690,RM-08,Emerging,Rakesh,39,Tier 1,HNI,Business Owner,Moderate,English,9,332,23600000,30.1,34.4,34.2,0.0,0.0,0.0,1.3,BFSI,Short,No holding,0.0,0.0,False,0,2000000,381,0
C-0691,RM-08,Emerging,Harsh,47,Tier 2,HNI,Business Owner,Conservative,English,5,87,19700000,16.7,24.0,53.3,0.0,0.0,0.0,6.0,IT,Short,No holding,5.1,14.7,False,0,1100000,122,0
C-0692,RM-08,Emerging,Nikhil,68,Tier 1,HNI,Professional,Moderate,Gujarati,13,198,36100000,21.5,43.7,32.7,0.0,0.0,0.0,2.1,Diversified,Long,No holding,0.0,0.0,False,0,2400000,168,100000
C-0693,RM-08,Emerging,Naveen,66,Tier 1,HNI,Business Owner,Conservative,Gujarati,7,95,51300000,6.3,29.0,54.4,0.0,0.0,0.0,10.3,Auto,Long,No holding,0.0,0.0,False,0,4500000,38,700000
C-0694,RM-08,Emerging,Jaya,56,Tier 1,HNI,Professional,Aggressive,Hindi,3,12,10000000,29.2,52.3,17.7,0.0,0.0,0.0,0.8,FMCG,Medium,No holding,0.0,0.0,True,10000,400000,144,0
C-0695,RM-08,Emerging,Sunil,32,Tier 2,HNI,Salaried CXO,Conservative,English,15,167,17700000,10.8,18.3,63.7,0.0,0.0,0.0,7.2,BFSI,Short,No holding,0.0,0.0,True,25000,800000,418,0
C-0696,RM-08,Emerging,Pallavi,60,Tier 1,HNI,Salaried CXO,Moderate,English,10,220,17600000,20.4,43.9,29.9,0.0,0.0,0.0,5.8,Auto,Medium,No holding,0.0,0.0,True,35000,1500000,322,100000
C-0697,RM-08,Emerging,Vidya,42,Tier 2,HNI,Salaried CXO,Conservative,Gujarati,10,304,14200000,9.4,32.0,48.7,0.0,0.0,0.0,9.9,Infra,Short,No holding,0.0,0.0,True,30000,800000,182,0
C-0698,RM-08,Emerging,Aarav,60,Tier 2,HNI,Professional,Moderate,English,10,290,30900000,18.4,41.0,36.3,0.0,0.0,0.0,4.3,IT,Medium,No holding,0.0,0.0,False,0,1400000,268,100000
C-0699,RM-08,Emerging,Vikram,41,Tier 1,HNI,Business Owner,Moderate,Marathi,2,332,20700000,28.1,31.5,33.5,0.0,0.0,0.0,6.9,Pharma,Short,No holding,1.9,5.7,True,45000,1900000,405,200000
C-0700,RM-08,Emerging,Ramesh,52,Tier 1,HNI,Business Owner,Moderate,Gujarati,10,325,51900000,18.0,30.4,32.4,14.7,0.0,0.0,4.5,BFSI,Long,No holding,0.0,12.6,False,0,1900000,187,300000
C-0701,RM-08,Emerging,Rupal,42,Tier 1,HNI,Salaried CXO,Conservative,English,10,161,33000000,9.9,33.2,45.1,0.0,0.0,0.0,11.8,IT,Medium,No holding,0.0,8.5,True,20000,2200000,127,100000
C-0702,RM-08,Emerging,Kabir,45,Tier 1,HNI,Business Owner,Conservative,Hindi,10,137,38100000,9.6,28.6,51.0,0.0,0.0,0.0,10.8,Diversified,Short,No holding,0.0,0.0,True,40000,2900000,369,300000
C-0703,RM-08,Emerging,Ananya,54,Tier 2,HNI,Professional,Conservative,Marathi,1,241,10000000,8.0,22.2,61.2,0.0,0.0,0.0,8.6,Infra,Medium,No holding,0.0,0.0,False,0,800000,357,0
